Customer_ID,Annual_Income,Employment_Type
CUSTB00754,532264.0,Salaried
CUSTB00755,384615.0,Self Employed
CUSTB00756,338512.0,Salaried
CUSTB00757,224417.0,Salaried
CUSTB00758,210895.0,Salaried
CUSTB00759,516309.0,Salaried
CUSTB00760,391252.0,Self Employed
CUSTB00761,257510.0,Salaried
CUSTB00762,363956.0,Salaried
CUSTB00763,384486.0,Salaried
CUSTB00764,426370.0,Salaried
CUSTB00765,265164.0,Salaried
CUSTB00766,721038.0,Self Employed
CUSTB00767,279926.0,Self Employed
CUSTB00768,255997.0,Self Employed
CUSTB00769,300454.0,Self Employed
CUSTB00770,671714.0,Self Employed
CUSTB00771,379819.0,Salaried
CUSTB00772,317342.0,Salaried
CUSTB00773,685119.0,Self Employed
CUSTB00774,520105.0,Self Employed
CUSTB00775,477946.0,Salaried
CUSTB00776,405484.0,Self Employed
CUSTB00777,406934.0,Self Employed
CUSTB00778,262882.0,Self Employed
CUSTB00779,763330.0,Self Employed
CUSTB00780,519554.0,Salaried
CUSTB00781,713824.0,Self Employed
CUSTB00782,524188.0,Self Employed
CUSTB00783,445405.0,Self Employed
CUSTB00784,328644.0,Self Employed
CUSTB00785,773069.0,Salaried
CUSTB00786,496273.0,Salaried
CUSTB00787,659648.0,Salaried
CUSTB00788,735507.0,Salaried
CUSTB00789,752618.0,Self Employed
CUSTB00790,394235.0,Salaried
CUSTB00791,717097.0,Self Employed
CUSTB00792,444118.0,Salaried
CUSTB00793,702041.0,Salaried
CUSTB00794,509112.0,Self Employed
CUSTB00795,291417.0,Self Employed
CUSTB00796,475750.0,Salaried
CUSTB00797,623748.0,Salaried
CUSTB00798,226340.0,Self Employed
CUSTB00799,455262.0,Self Employed
CUSTB00800,769945.0,Self Employed
CUSTB00801,608769.0,Self Employed
CUSTB00802,246770.0,Self Employed
CUSTB00803,521823.0,Self Employed
CUSTB00804,346047.0,Self Employed
CUSTB00805,481464.0,Self Employed
CUSTB00806,224083.0,Salaried
CUSTB00807,332422.0,Self Employed
CUSTB00808,742227.0,Self Employed
CUSTB00809,692389.0,Salaried
CUSTB00810,211009.0,Self Employed
CUSTB00811,540925.0,Self Employed
CUSTB00812,356501.0,Self Employed
CUSTB00813,301998.0,Salaried
CUSTB00814,534647.0,Self Employed
CUSTB00815,498126.0,Salaried
CUSTB00816,369443.0,Self Employed
CUSTB00817,474473.0,Salaried
CUSTB00818,595338.0,Salaried
CUSTB00819,723664.0,Self Employed
CUSTB00820,581454.0,Salaried
CUSTB00821,654300.0,Salaried
CUSTB00822,368404.0,Salaried
CUSTB00823,267071.0,Salaried
CUSTB00824,493667.0,Salaried
CUSTB00825,247866.0,Self Employed
CUSTB00826,456548.0,Self Employed
CUSTB00827,421745.0,Self Employed
CUSTB00828,510361.0,Salaried
CUSTB00829,599158.0,Self Employed
CUSTB00830,776064.0,Salaried
CUSTB00831,625137.0,Salaried
CUSTB00832,400666.0,Salaried
CUSTB00833,415173.0,Salaried
CUSTB00834,569721.0,Salaried
CUSTB00835,585171.0,Salaried
CUSTB00836,624891.0,Self Employed
CUSTB00837,395897.0,Salaried
CUSTB00838,410353.0,Self Employed
CUSTB00839,601280.0,Self Employed
CUSTB00840,645018.0,Salaried
CUSTB00841,215803.0,Salaried
CUSTB00842,488913.0,Salaried
CUSTB00843,210804.0,Self Employed
CUSTB00844,473007.0,Salaried
CUSTB00845,288880.0,Salaried
CUSTB00846,550032.0,Self Employed
CUSTB00847,254835.0,Self Employed
CUSTB00848,756028.0,Salaried
CUSTB00849,328787.0,Salaried
CUSTB00850,454623.0,Self Employed
CUSTB00851,565045.0,Salaried
CUSTB00852,383456.0,Self Employed
CUSTB00853,475893.0,Salaried
CUSTB00854,439986.0,Self Employed
CUSTB00855,563592.0,Salaried
CUSTB00856,238041.0,Self Employed
CUSTB00857,616089.0,Salaried
CUSTB00858,669098.0,Self Employed
CUSTB00859,724334.0,Self Employed
CUSTB00860,690466.0,Salaried
CUSTB00861,783094.0,Self Employed
CUSTB00862,607924.0,Salaried
CUSTB00863,636026.0,Self Employed
CUSTB00864,476659.0,Self Employed
CUSTB00865,466636.0,Salaried
CUSTB00866,530202.0,Self Employed
CUSTB00867,784246.0,Salaried
CUSTB00868,296869.0,Salaried
CUSTB00869,242695.0,Salaried
CUSTB00870,731828.0,Salaried
CUSTB00871,231604.0,Self Employed
CUSTB00872,627313.0,Salaried
CUSTB00873,765746.0,Self Employed
CUSTB00874,410193.0,Self Employed
CUSTB00875,773756.0,Self Employed
CUSTB00876,489909.0,Self Employed
CUSTB00877,214533.0,Salaried
CUSTB00878,204598.0,Salaried
CUSTB00879,776900.0,Salaried
CUSTB00880,767378.0,Salaried
CUSTB00881,566724.0,Self Employed
CUSTB00882,288885.0,Self Employed
CUSTB00883,471971.0,Salaried
CUSTB00884,785069.0,Self Employed
CUSTB00885,560151.0,Salaried
CUSTB00886,767326.0,Self Employed
CUSTB00887,733195.0,Salaried
CUSTB00888,219790.0,Self Employed
CUSTB00889,549075.0,Salaried
CUSTB00890,245056.0,Salaried
CUSTB00891,798110.0,Self Employed
CUSTB00892,279474.0,Self Employed
CUSTB00893,300283.0,Self Employed
CUSTB00894,650474.0,Self Employed
CUSTB00895,301391.0,Self Employed
CUSTB00896,433643.0,Salaried
CUSTB00897,750054.0,Self Employed
CUSTB00898,323200.0,Salaried
CUSTB00899,393981.0,Self Employed
CUSTB00900,496752.0,Salaried
CUSTB00901,266140.0,Self Employed
CUSTB00902,330011.0,Self Employed
CUSTB00903,581194.0,Salaried
CUSTB00904,494273.0,Self Employed
CUSTB00905,276996.0,Self Employed
CUSTB00906,489471.0,Salaried
CUSTB00907,522115.0,Salaried
CUSTB00908,572141.0,Salaried
CUSTB00909,352577.0,Salaried
CUSTB00910,401244.0,Salaried
CUSTB00911,568498.0,Salaried
CUSTB00912,636207.0,Salaried
CUSTB00913,570376.0,Salaried
CUSTB00914,670706.0,Self Employed
CUSTB00915,256717.0,Salaried
CUSTB00916,325005.0,Self Employed
CUSTB00917,520763.0,Self Employed
CUSTB00918,203342.0,Salaried
CUSTB00919,279158.0,Self Employed
CUSTB00920,337896.0,Self Employed
CUSTB00921,630945.0,Self Employed
CUSTB00922,674434.0,Self Employed
CUSTB00923,628698.0,Self Employed
CUSTB00924,405469.0,Self Employed
CUSTB00925,762732.0,Salaried
CUSTB00926,572229.0,Self Employed
CUSTB00927,520589.0,Self Employed
CUSTB00928,515303.0,Self Employed
CUSTB00929,448537.0,Salaried
CUSTB00930,182931.0,Self Employed
CUSTB00931,749196.0,Salaried
CUSTB00932,547863.0,Salaried
CUSTB00933,473432.0,Self Employed
CUSTB00934,572203.0,Self Employed
CUSTB00935,422668.0,Salaried
CUSTB00936,692568.0,Salaried
CUSTB00937,394801.0,Self Employed
CUSTB00938,568047.0,Salaried
CUSTB00939,592093.0,Salaried
CUSTB00940,385319.0,Salaried
CUSTB00941,600107.0,Self Employed
CUSTB00942,693495.0,Self Employed
CUSTB00943,671106.0,Self Employed
CUSTB00944,331436.0,Self Employed
CUSTB00945,252641.0,Self Employed
CUSTB00946,533782.0,Salaried
CUSTB00947,232773.0,Self Employed
CUSTB00948,205521.0,Salaried
CUSTB00949,525770.0,Self Employed
CUSTB00950,388545.0,Salaried
CUSTB00951,721400.0,Salaried
CUSTB00952,581706.0,Self Employed
CUSTB00953,649987.0,Self Employed
CUSTB00954,682728.0,Salaried
CUSTB00955,643134.0,Self Employed
CUSTB00956,345310.0,Salaried
CUSTB00957,757626.0,Salaried
CUSTB00958,371907.0,Salaried
CUSTB00959,284462.0,Self Employed
CUSTB00960,249408.0,Salaried
CUSTB00961,658386.0,Salaried
CUSTB00962,559628.0,Self Employed
CUSTB00963,335190.0,Salaried
CUSTB00964,207636.0,Salaried
CUSTB00965,706643.0,Salaried
CUSTB00966,,Self Employed
CUSTB00967,712556.0,Self Employed
CUSTB00968,662709.0,Self Employed
CUSTB00969,266718.0,Salaried
CUSTB00970,307526.0,Self Employed
CUSTB00971,608300.0,Self Employed
CUSTB00972,710468.0,Self Employed
CUSTB00973,370081.0,Self Employed
CUSTB00974,282262.0,Salaried
CUSTB00975,799676.0,Self Employed
CUSTB00976,389648.0,Salaried
CUSTB00977,240344.0,Salaried
CUSTB00978,585266.0,Self Employed
CUSTB00979,592746.0,Self Employed
CUSTB00980,534485.0,Self Employed
CUSTB00981,726277.0,Salaried
CUSTB00982,234216.0,Salaried
CUSTB00983,534229.0,Salaried
CUSTB00984,374946.0,Self Employed
CUSTB00985,408217.0,Self Employed
CUSTB00986,463450.0,Salaried
CUSTB00987,494122.0,Salaried
CUSTB00988,539013.0,Self Employed
CUSTB00989,213165.0,Self Employed
CUSTB00990,614563.0,Salaried
CUSTB00991,777042.0,Salaried
CUSTB00992,266535.0,Salaried
CUSTB00993,308959.0,Self Employed
CUSTB00994,528223.0,Self Employed
CUSTB00995,341912.0,Salaried
CUSTB00996,432589.0,Self Employed
CUSTB00997,356406.0,Salaried
CUSTB00998,504682.0,Salaried
CUSTB00999,640586.0,Salaried
CUSTB01000,770168.0,Salaried
CUSTB01001,661248.0,Salaried
CUSTB01002,344890.0,Salaried
CUSTB01003,547630.0,Salaried
CUSTB01004,592790.0,Self Employed
CUSTB01005,503017.0,Salaried
CUSTB01006,206785.0,Self Employed
CUSTB01007,782475.0,Salaried
CUSTB01008,436048.0,Salaried
CUSTB01009,352413.0,Salaried
CUSTB01010,478219.0,Salaried
CUSTB01011,280649.0,Salaried
CUSTB01012,262688.0,Salaried
CUSTB01013,407266.0,Self Employed
CUSTB01014,436543.0,Salaried
CUSTB01015,668281.0,Salaried
CUSTB01016,245983.0,Self Employed
CUSTB01017,388711.0,Self Employed
CUSTB01018,276449.0,Self Employed
CUSTB01019,341554.0,Salaried
CUSTB01020,768254.0,Salaried
CUSTB01021,346089.0,Self Employed
CUSTB01022,508192.0,Self Employed
CUSTB01023,210273.0,Salaried
CUSTB01024,522386.0,Self Employed
CUSTB01025,245941.0,Salaried
CUSTB01026,428340.0,Self Employed
CUSTB01027,265722.0,Salaried
CUSTB01028,722399.0,Salaried
CUSTB01029,691513.0,Self Employed
CUSTB01030,237089.0,Salaried
CUSTB01031,415895.0,Self Employed
CUSTB01032,788966.0,Salaried
CUSTB01033,778814.0,Self Employed
CUSTB01034,312101.0,Self Employed
CUSTB01035,733849.0,Self Employed
CUSTB01036,235323.0,Self Employed
CUSTB01037,711573.0,Self Employed
CUSTB01038,519183.0,Salaried
CUSTB01039,771828.0,Self Employed
CUSTB01040,201249.0,Salaried
CUSTB01041,394684.0,Salaried
CUSTB01042,710856.0,Self Employed
CUSTB01043,206762.0,Salaried
CUSTB01044,472310.0,Salaried
CUSTB01045,616566.0,Salaried
CUSTB01046,335572.0,Self Employed
CUSTB01047,318603.0,Salaried
CUSTB01048,275279.0,Salaried
CUSTB01049,548140.0,Salaried
CUSTB01050,251390.0,Self Employed
CUSTB01051,204175.0,Self Employed
CUSTB01052,702705.0,Self Employed
CUSTB01053,514711.0,Self Employed
CUSTB01054,393042.0,Self Employed
CUSTB01055,718738.0,Self Employed
CUSTB01056,514572.0,Self Employed
CUSTB01057,431869.0,Self Employed
CUSTB01058,730809.0,Self Employed
CUSTB01059,451447.0,Self Employed
CUSTB01060,552662.0,Salaried
CUSTB01061,297715.0,Self Employed
CUSTB01062,623936.0,Salaried
CUSTB01063,478913.0,Salaried
CUSTB01064,624814.0,Salaried
CUSTB01065,271757.0,Salaried
CUSTB01066,681346.0,Salaried
CUSTB01067,423591.0,Salaried
CUSTB01068,200430.0,Self Employed
CUSTB01069,438901.0,Salaried
CUSTB01070,261136.0,Salaried
CUSTB01071,739687.0,Self Employed
CUSTB01072,428895.0,Salaried
CUSTB01073,680083.0,Salaried
CUSTB01074,215965.0,Self Employed
CUSTB01075,234252.0,Salaried
CUSTB01076,523969.0,Self Employed
CUSTB01077,522662.0,Self Employed
CUSTB01078,317523.0,Salaried
CUSTB01079,747491.0,Salaried
CUSTB01080,504055.0,Salaried
CUSTB01081,407949.0,Salaried
CUSTB01082,685280.0,Self Employed
CUSTB01083,386223.0,Self Employed
CUSTB01084,296160.0,Self Employed
CUSTB01085,636579.0,Salaried
CUSTB01086,286112.0,Salaried
CUSTB01087,186754.0,Salaried
CUSTB01088,221096.0,Salaried
CUSTB01089,216300.0,Salaried
CUSTB01090,307179.0,Self Employed
CUSTB01091,478131.0,Self Employed
CUSTB01092,708413.0,Self Employed
CUSTB01093,627129.0,Self Employed
CUSTB01094,538531.0,Self Employed
CUSTB01095,573953.0,Salaried
CUSTB01096,487963.0,Self Employed
CUSTB01097,329740.0,Self Employed
CUSTB01098,611610.0,Self Employed
CUSTB01099,215979.0,Salaried
CUSTB01100,166424.0,Salaried
CUSTB01101,324911.0,Self Employed
CUSTB01102,541163.0,Salaried
CUSTB01103,320367.0,Salaried
CUSTB01104,398939.0,Self Employed
CUSTB01105,419830.0,Salaried
CUSTB01106,630369.0,Salaried
CUSTB01107,570328.0,Salaried
CUSTB01108,543988.0,Self Employed
CUSTB01109,213866.0,Self Employed
CUSTB01110,446013.0,Self Employed
CUSTB01111,272219.0,Salaried
CUSTB01112,573319.0,Self Employed
CUSTB01113,564385.0,Salaried
CUSTB01114,579952.0,Salaried
CUSTB01115,200746.0,Self Employed
CUSTB01116,605031.0,Self Employed
CUSTB01117,593496.0,Salaried
CUSTB01118,572500.0,Salaried
CUSTB01119,284363.0,Self Employed
CUSTB01120,336567.0,Self Employed
CUSTB01121,516462.0,Salaried
CUSTB01122,122449.0,Salaried
CUSTB01123,301388.0,Self Employed
CUSTB01124,691386.0,Salaried
CUSTB01125,232146.0,Salaried
CUSTB01126,235726.0,Salaried
CUSTB01127,388222.0,Salaried
CUSTB01128,586835.0,Self Employed
CUSTB01129,203433.0,Self Employed
CUSTB01130,332268.0,Self Employed
CUSTB01131,523656.0,Salaried
CUSTB01132,592383.0,Salaried
CUSTB01133,329051.0,Self Employed
CUSTB01134,714898.0,Salaried
CUSTB01135,711309.0,Salaried
CUSTB01136,294972.0,Salaried
CUSTB01137,391396.0,Self Employed
CUSTB01138,301064.0,Salaried
CUSTB01139,211660.0,Salaried
CUSTB01140,621753.0,Self Employed
CUSTB01141,548457.0,Self Employed
CUSTB01142,587844.0,Self Employed
CUSTB01143,702997.0,Salaried
CUSTB01144,306722.0,Self Employed
CUSTB01145,448580.0,Salaried
CUSTB01146,246498.0,Self Employed
CUSTB01147,684423.0,Self Employed
CUSTB01148,618300.0,Self Employed
CUSTB01149,642931.0,Self Employed
CUSTB01150,406657.0,Salaried
CUSTB01151,470153.0,Salaried
CUSTB01152,584502.0,Salaried
CUSTB01153,466629.0,Self Employed
CUSTB01154,430568.0,Salaried
CUSTB01155,243545.0,Self Employed
CUSTB01156,777072.0,Self Employed
CUSTB01157,424732.0,Salaried
CUSTB01158,665339.0,Self Employed
CUSTB01159,603589.0,Self Employed
CUSTB01160,450656.0,Self Employed
CUSTB01161,458591.0,Self Employed
CUSTB01162,589002.0,Self Employed
CUSTB01163,461561.0,Salaried
CUSTB01164,230011.0,Salaried
CUSTB01165,634676.0,Self Employed
CUSTB01166,422095.0,Self Employed
CUSTB01167,337325.0,Salaried
CUSTB01168,225821.0,Self Employed
CUSTB01169,440536.0,Salaried
CUSTB01170,502442.0,Salaried
CUSTB01171,797937.0,Self Employed
CUSTB01172,656013.0,Self Employed
CUSTB01173,514048.0,Self Employed
CUSTB01174,593688.0,Salaried
CUSTB01175,238763.0,Salaried
CUSTB01176,677834.0,Self Employed
CUSTB01177,390353.0,Self Employed
CUSTB01178,739909.0,Salaried
CUSTB01179,731777.0,Salaried
CUSTB01180,288320.0,Salaried
CUSTB01181,208196.0,Salaried
CUSTB01182,560358.0,Self Employed
CUSTB01183,597093.0,Salaried
CUSTB01184,326739.0,Self Employed
CUSTB01185,764108.0,Salaried
CUSTB01186,205552.0,Salaried
CUSTB01187,781754.0,Salaried
CUSTB01188,586490.0,Salaried
CUSTB01189,761896.0,Self Employed
CUSTB01190,613688.0,Self Employed
CUSTB01191,399205.0,Self Employed
CUSTB01192,356741.0,Salaried
CUSTB01193,408643.0,Self Employed
CUSTB01194,489414.0,Self Employed
CUSTB01195,717428.0,Self Employed
CUSTB01196,279936.0,Self Employed
CUSTB01197,497191.0,Salaried
CUSTB01198,256465.0,Salaried
CUSTB01199,740274.0,Salaried
CUSTB01200,579435.0,Salaried
CUSTB01201,744567.0,Self Employed
CUSTB01202,383315.0,Salaried
CUSTB01203,416589.0,Salaried
CUSTB01204,405123.0,Salaried
CUSTB01205,347209.0,Self Employed
CUSTB01206,359074.0,Salaried
CUSTB01207,763496.0,Salaried
CUSTB01208,415516.0,Salaried
CUSTB01209,132621.0,Salaried
CUSTB01210,334890.0,Self Employed
CUSTB01211,380578.0,Self Employed
CUSTB01212,319610.0,Self Employed
CUSTB01213,698020.0,Salaried
CUSTB01214,777786.0,Salaried
CUSTB01215,666129.0,Self Employed
CUSTB01216,383875.0,Salaried
CUSTB01217,792260.0,Self Employed
CUSTB01218,543097.0,Self Employed
CUSTB01219,561580.0,Salaried
CUSTB01220,462740.0,Self Employed
CUSTB01221,501239.0,Self Employed
CUSTB01222,231762.0,Salaried
CUSTB01223,562399.0,Salaried
CUSTB01224,371326.0,Salaried
CUSTB01225,467243.0,Self Employed
CUSTB01226,639568.0,Salaried
CUSTB01227,650715.0,Salaried
CUSTB01228,579155.0,Salaried
CUSTB01229,254468.0,Salaried
CUSTB01230,619169.0,Salaried
CUSTB01231,780392.0,Salaried
CUSTB01232,261006.0,Salaried
CUSTB01233,761480.0,Salaried
CUSTB01234,394198.0,Salaried
CUSTB01235,434040.0,Salaried
CUSTB01236,679815.0,Self Employed
CUSTB01237,295501.0,Self Employed
CUSTB01238,240239.0,Self Employed
CUSTB01239,301286.0,Self Employed
CUSTB01240,286391.0,Salaried
CUSTB01241,476521.0,Salaried
CUSTB01242,551961.0,Self Employed
CUSTB01243,607806.0,Salaried
CUSTB01244,535847.0,Salaried
CUSTB01245,633624.0,Salaried
CUSTB01246,784737.0,Salaried
CUSTB01247,769072.0,Salaried
CUSTB01248,602558.0,Self Employed
CUSTB01249,291868.0,Self Employed
CUSTB01250,560981.0,Self Employed
CUSTB01251,483358.0,Self Employed
CUSTB01252,218617.0,Self Employed
CUSTB01253,798621.0,Self Employed
CUSTB01254,267502.0,Self Employed
CUSTB01255,244051.0,Self Employed
CUSTB01256,373512.0,Self Employed
CUSTB01257,749452.0,Salaried
CUSTB01258,641921.0,Salaried
CUSTB01259,783105.0,Salaried
CUSTB01260,200851.0,Self Employed
CUSTB01261,701138.0,Self Employed
CUSTB01262,592343.0,Self Employed
CUSTB01263,326882.0,Self Employed
CUSTB01264,381665.0,Self Employed
CUSTB01265,397444.0,Self Employed
CUSTB01266,764430.0,Self Employed
CUSTB01267,455040.0,Salaried
CUSTB01268,422716.0,Salaried
CUSTB01269,205533.0,Self Employed
CUSTB01270,229403.0,Self Employed
CUSTB01271,439783.0,Salaried
CUSTB01272,243990.0,Self Employed
CUSTB01273,622451.0,Salaried
CUSTB01274,302908.0,Self Employed
CUSTB01275,781577.0,Salaried
CUSTB01276,572167.0,Salaried
CUSTB01277,357146.0,Self Employed
CUSTB01278,451761.0,Self Employed
CUSTB01279,697133.0,Self Employed
CUSTB01280,583558.0,Self Employed
CUSTB01281,404550.0,Salaried
CUSTB01282,689739.0,Salaried
CUSTB01283,375186.0,Salaried
CUSTB01284,672409.0,Self Employed
CUSTB01285,293511.0,Salaried
CUSTB01286,378840.0,Salaried
CUSTB01287,722763.0,Self Employed
CUSTB01288,350328.0,Self Employed
CUSTB01289,563907.0,Salaried
CUSTB01290,620183.0,Salaried
CUSTB01291,685421.0,Salaried
CUSTB01292,664792.0,Self Employed
CUSTB01293,653988.0,Salaried
CUSTB01294,262075.0,Self Employed
CUSTB01295,311455.0,Self Employed
CUSTB01296,588954.0,Self Employed
CUSTB01297,762480.0,Salaried
CUSTB01298,543283.0,Self Employed
CUSTB01299,578747.0,Salaried
CUSTB01300,388686.0,Self Employed
CUSTB01301,544026.0,Salaried
CUSTB01302,322561.0,Salaried
CUSTB01303,526556.0,Salaried
CUSTB01304,508768.0,Salaried
CUSTB01305,773916.0,Self Employed
CUSTB01306,530177.0,Salaried
CUSTB01307,748735.0,Self Employed
CUSTB01308,668226.0,Self Employed
CUSTB01309,726424.0,Self Employed
CUSTB01310,378018.0,Self Employed
CUSTB01311,243026.0,Self Employed
CUSTB01312,323832.0,Salaried
CUSTB01313,450221.0,Self Employed
CUSTB01314,206720.0,Salaried
CUSTB01315,539266.0,Salaried
CUSTB01316,361134.0,Salaried
CUSTB01317,267946.0,Salaried
CUSTB01318,772452.0,Self Employed
CUSTB01319,712631.0,Self Employed
CUSTB01320,494072.0,Self Employed
CUSTB01321,475240.0,Salaried
CUSTB01322,412878.0,Salaried
CUSTB01323,448892.0,Self Employed
CUSTB01324,515357.0,Self Employed
CUSTB01325,606910.0,Salaried
CUSTB01326,208317.0,Self Employed
CUSTB01327,238713.0,Salaried
CUSTB01328,737064.0,Salaried
CUSTB01329,526552.0,Self Employed
CUSTB01330,786962.0,Self Employed
CUSTB01331,751658.0,Salaried
CUSTB01332,629384.0,Salaried
CUSTB01333,418646.0,Self Employed
CUSTB01334,683840.0,Self Employed
CUSTB01335,482734.0,Self Employed
CUSTB01336,535902.0,Self Employed
CUSTB01337,419147.0,Salaried
CUSTB01338,385037.0,Salaried
CUSTB01339,677349.0,Salaried
CUSTB01340,231094.0,Salaried
CUSTB01341,710370.0,Salaried
CUSTB01342,189035.0,Self Employed
CUSTB01343,253779.0,Salaried
CUSTB01344,653409.0,Salaried
CUSTB01345,641221.0,Self Employed
CUSTB01346,707871.0,Salaried
CUSTB01347,361148.0,Self Employed
CUSTB01348,562004.0,Self Employed
CUSTB01349,561762.0,Salaried
CUSTB01350,319837.0,Salaried
CUSTB01351,670864.0,Salaried
CUSTB01352,692373.0,Salaried
CUSTB01353,420890.0,Self Employed
CUSTB01354,347970.0,Self Employed
CUSTB01355,614332.0,Self Employed
CUSTB01356,398473.0,Salaried
CUSTB01357,256045.0,Self Employed
CUSTB01358,407124.0,Salaried
CUSTB01359,667911.0,Self Employed
CUSTB01360,712258.0,Self Employed
CUSTB01361,538163.0,Salaried
CUSTB01362,742119.0,Self Employed
CUSTB01363,328431.0,Salaried
CUSTB01364,580042.0,Self Employed
CUSTB01365,493336.0,Self Employed
CUSTB01366,345136.0,Salaried
CUSTB01367,485627.0,Self Employed
CUSTB01368,574841.0,Self Employed
CUSTB01369,522858.0,Self Employed
CUSTB01370,207374.0,Salaried
CUSTB01371,525374.0,Salaried
CUSTB01372,469871.0,Salaried
CUSTB01373,608864.0,Salaried
CUSTB01374,470280.0,Self Employed
CUSTB01375,537244.0,Self Employed
CUSTB01376,757235.0,Salaried
CUSTB01377,549633.0,Salaried
CUSTB01378,592162.0,Self Employed
CUSTB01379,510056.0,Salaried
CUSTB01380,299914.0,Salaried
CUSTB01381,640318.0,Salaried
CUSTB01382,591852.0,Salaried
CUSTB01383,527779.0,Self Employed
CUSTB01384,744270.0,Self Employed
CUSTB01385,368132.0,Salaried
CUSTB01386,231695.0,Salaried
CUSTB01387,381350.0,Self Employed
CUSTB01388,727581.0,Self Employed
CUSTB01389,262304.0,Salaried
CUSTB01390,665127.0,Self Employed
CUSTB01391,454626.0,Self Employed
CUSTB01392,524713.0,Self Employed
CUSTB01393,573389.0,Self Employed
CUSTB01394,235283.0,Self Employed
CUSTB01395,212376.0,Self Employed
CUSTB01396,267116.0,Salaried
CUSTB01397,693733.0,Self Employed
CUSTB01398,669419.0,Self Employed
CUSTB01399,250790.0,Salaried
CUSTB01400,435281.0,Salaried
CUSTB01401,253922.0,Salaried
CUSTB01402,284514.0,Salaried
CUSTB01403,518181.0,Salaried
CUSTB01404,534585.0,Salaried
CUSTB01405,429842.0,Salaried
CUSTB01406,239862.0,Salaried
CUSTB01407,619980.0,Salaried
CUSTB01408,690725.0,Self Employed
CUSTB01409,237470.0,Salaried
CUSTB01410,640356.0,Salaried
CUSTB01411,227436.0,Self Employed
CUSTB01412,204171.0,Self Employed
CUSTB01413,649469.0,Salaried
CUSTB01414,566725.0,Salaried
CUSTB01415,775950.0,Self Employed
CUSTB01416,740251.0,Salaried
CUSTB01417,732553.0,Salaried
CUSTB01418,765779.0,Salaried
CUSTB01419,470875.0,Salaried
CUSTB01420,278052.0,Salaried
CUSTB01421,416473.0,Salaried
CUSTB01422,270899.0,Salaried
CUSTB01423,396528.0,Salaried
CUSTB01424,421843.0,Self Employed
CUSTB01425,667294.0,Self Employed
CUSTB01426,652964.0,Salaried
CUSTB01427,405969.0,Salaried
CUSTB01428,580273.0,Salaried
