Customer_ID,Disbursal_Date,Loan_Amount,DPD
CUST000775,2023-05-04,192706,150
CUST000776,2024-08-17,187461,180
CUST000777,2023-11-28,174183,0
CUST000778,2023-05-04,107494,60
CUST000779,2024-05-27,21422,90
CUST000780,2024-06-27,58350,0
CUST000781,2023-10-18,22062,0
CUST000782,2024-12-31,175747,30
CUST000783,2024-10-20,184502,0
CUST000784,2023-08-14,66518,0
CUST000785,2024-11-05,109102,0
CUST000786,2024-12-04,190626,0
CUST000787,2023-09-06,31752,0
CUST000788,2023-12-23,121653,0
CUST000789,2024-09-01,195977,30
CUST000790,2024-03-19,14900,60
CUST000791,2023-06-12,22108,0
CUST000792,2024-07-14,23182,180
CUST000793,2023-12-08,158224,0
CUST000794,2023-11-03,145918,0
CUST000795,2023-12-26,97964,60
CUST000796,2024-07-27,177531,0
CUST000797,2024-09-07,47930,30
CUST000798,2023-04-16,60964,0
CUST000799,2024-05-14,166363,0
CUST000800,2023-04-16,54300,60
CUST000801,2023-06-15,33378,60
CUST000802,2023-04-30,35432,60
CUST000803,2024-12-09,78232,60
CUST000804,2024-02-19,120234,0
CUST000805,2024-11-18,80323,0
CUST000806,2023-04-23,25398,30
CUST000807,2024-01-26,166265,0
CUST000808,2024-07-23,153991,0
CUST000809,2023-08-15,199782,180
CUST000810,2023-11-07,112834,30
CUST000811,2024-03-21,123459,90
CUST000812,2024-12-22,58701,210
CUST000813,2024-04-12,131230,0
CUST000814,2024-09-19,178779,30
CUST000815,2023-07-06,119716,0
CUST000816,2024-01-01,113829,60
CUST000817,2023-07-05,13657,0
CUST000818,2023-06-27,160709,240
CUST000819,2024-05-03,32937,60
CUST000820,2023-09-11,64701,0
CUST000821,2024-03-01,52953,0
CUST000822,2023-12-16,150296,0
CUST000823,2024-06-15,45734,0
CUST000824,2024-01-23,123748,0
CUST000825,2024-04-20,74436,30
CUST000826,2023-07-22,21181,30
CUST000827,2023-10-29,95220,90
CUST000828,2024-09-13,189395,0
CUST000829,2023-10-05,15120,0
CUST000830,2024-05-28,54993,0
CUST000831,2023-04-27,134757,360
CUST000832,2024-06-10,61362,0
CUST000833,2024-02-05,163920,0
CUST000834,2023-05-15,36436,210
CUST000835,2024-02-07,64517,0
CUST000836,2024-09-29,54554,0
CUST000837,2024-10-22,42325,90
CUST000838,2024-10-31,83884,0
CUST000839,2024-03-30,105171,30
CUST000840,2024-05-06,187926,30
CUST000841,2024-08-07,104669,30
CUST000842,2024-11-13,146092,180
CUST000843,2023-07-20,148193,0
CUST000844,2023-11-29,40621,0
CUST000845,2023-08-31,53172,0
CUST000846,2024-05-23,136977,0
CUST000847,2024-05-01,120242,0
CUST000848,2023-04-04,94023,0
CUST000849,2023-04-29,159595,30
CUST000850,2024-03-07,90610,180
CUST000851,2024-02-14,14191,0
CUST000852,2024-01-17,59292,0
CUST000853,2023-10-24,151060,0
CUST000854,2024-10-28,101138,0
CUST000855,2024-01-08,156394,240
CUST000856,2024-05-13,155699,30
CUST000857,2023-10-23,121893,0
CUST000858,2023-09-21,12077,0
CUST000859,2024-02-01,103490,30
CUST000860,2023-05-05,33393,0
CUST000861,2023-05-02,181198,0
CUST000862,2024-05-01,141357,0
CUST000863,2024-04-01,177857,0
CUST000864,2023-05-20,166677,60
CUST000865,2024-01-27,197186,0
CUST000866,2024-05-17,181889,0
CUST000867,2023-10-01,159766,30
CUST000868,2023-04-10,114568,0
CUST000869,2023-10-13,174155,90
CUST000870,2023-11-04,125161,0
CUST000871,2023-05-23,48318,0
CUST000872,2024-02-02,41839,60
CUST000873,2023-04-30,136120,0
CUST000874,2024-01-17,71004,60
CUST000875,2024-12-19,19533,90
CUST000876,2023-09-02,90110,60
CUST000877,2023-10-19,155701,300
CUST000878,2024-09-16,172216,0
CUST000879,2024-06-05,130806,0
CUST000880,2024-05-27,174154,30
CUST000881,2024-08-29,160054,300
CUST000882,2024-09-15,11377,0
CUST000883,2024-05-19,36338,180
CUST000884,2023-08-29,151711,30
CUST000885,2024-09-24,192614,0
CUST000886,2024-10-21,105112,0
CUST000887,2024-11-03,57886,0
CUST000888,2024-11-19,135940,0
CUST000889,2024-02-18,47984,0
CUST000890,2024-11-24,37691,0
CUST000891,2024-01-27,10593,30
CUST000892,2024-07-26,38520,0
CUST000893,2024-07-30,98357,0
CUST000894,2024-02-25,99253,30
CUST000895,2023-12-02,24140,0
CUST000896,2024-03-30,136029,0
CUST000897,2024-06-11,102819,60
CUST000898,2023-11-15,64113,0
CUST000899,2024-01-05,132738,30
CUST000900,2024-10-25,123222,0
CUST000901,2024-01-23,117128,0
CUST000902,2023-05-16,66831,0
CUST000903,2023-04-18,107903,0
CUST000904,2023-08-04,79345,60
CUST000905,2023-05-15,89859,0
CUST000906,2023-08-06,108027,0
CUST000907,2023-09-09,57235,210
CUST000908,2024-12-26,166253,0
CUST000909,2023-08-10,116723,180
CUST000910,2023-04-08,30940,90
CUST000911,2024-07-26,127682,180
CUST000912,2024-03-23,198379,0
CUST000913,2023-05-11,65133,30
CUST000914,2024-06-11,98679,0
CUST000915,2023-07-14,67238,210
CUST000916,2024-05-04,73117,0
CUST000917,2024-08-08,121835,360
CUST000918,2024-01-31,131514,0
CUST000919,2023-08-02,64302,0
CUST000920,2024-05-11,45953,0
CUST000921,2024-04-16,97571,30
CUST000922,2023-10-16,127762,0
CUST000923,2023-08-02,132575,0
CUST000924,2024-06-21,39528,0
CUST000925,2024-07-21,158619,300
CUST000926,2023-06-02,49462,180
CUST000927,2023-04-09,186153,90
CUST000928,2024-05-10,26414,180
CUST000929,2024-12-03,26421,0
CUST000930,2023-08-03,52502,60
CUST000931,2023-10-20,26812,60
CUST000932,2023-05-02,176315,0
CUST000933,2024-11-12,64038,0
CUST000934,2024-12-02,167360,30
CUST000935,2024-10-14,147313,0
CUST000936,2024-01-09,71829,60
CUST000937,2024-06-03,128368,0
CUST000938,2024-07-16,50667,60
CUST000939,2023-04-21,197069,90
CUST000940,2023-05-14,182579,0
CUST000941,2024-02-19,15265,0
CUST000942,2024-01-08,82349,0
CUST000943,2024-05-27,64392,0
CUST000944,2023-04-25,111927,60
CUST000945,2024-07-24,67696,0
CUST000946,2024-10-18,146804,0
CUST000947,2024-07-10,54729,0
CUST000948,2024-12-19,132200,240
CUST000949,2023-05-02,193710,0
CUST000950,2023-11-03,140236,0
CUST000951,2024-11-06,24585,30
CUST000952,2024-10-07,122901,0
CUST000953,2023-06-02,92704,30
CUST000954,2024-06-12,175132,0
CUST000955,2024-04-06,57411,0
CUST000956,2024-11-05,69493,90
CUST000957,2024-05-04,26118,60
CUST000958,2024-12-30,153559,0
CUST000959,2023-05-15,22938,0
CUST000960,2024-11-04,193255,180
CUST000961,2024-06-20,113189,0
CUST000962,2024-04-12,137354,0
CUST000963,2023-12-08,158798,0
CUST000964,2024-09-04,105398,0
CUST000965,2023-07-17,77811,0
CUST000966,2023-09-03,118038,60
CUST000967,2023-05-21,118777,0
CUST000968,2024-08-12,56953,180
CUST000969,2023-11-09,156873,0
CUST000970,2023-10-21,23454,0
CUST000971,2023-12-12,195656,0
CUST000972,2024-09-03,116835,150
CUST000973,2024-01-23,182639,0
CUST000974,2024-04-01,76887,360
CUST000975,2023-09-17,14931,0
CUST000976,2024-11-07,121758,150
CUST000977,2023-07-29,33151,0
CUST000978,2024-05-12,116123,0
CUST000979,2023-08-19,103247,60
CUST000980,2024-01-28,103404,30
CUST000981,2024-04-24,23731,150
CUST000982,2024-02-12,147110,0
CUST000983,2024-02-23,78141,180
CUST000984,2023-08-25,131232,210
CUST000985,2023-05-30,87840,0
CUST000986,2024-06-02,27167,0
CUST000987,2024-03-20,52860,30
CUST000988,2023-08-09,173558,30
CUST000989,2023-05-19,181299,0
CUST000990,2024-07-16,165172,0
CUST000991,2024-04-10,147108,0
CUST000992,2023-06-29,156002,0
CUST000993,2023-06-05,153193,0
CUST000994,2024-08-27,182954,0
CUST000995,2023-12-04,127138,0
CUST000996,2024-08-14,89373,0
CUST000997,2024-04-02,12604,0
CUST000998,2024-05-14,91352,30
CUST000999,2023-10-02,118205,30
CUST001000,2024-01-03,75831,0
CUST001001,2023-07-04,69018,0
CUST001002,2023-05-20,152934,180
CUST001003,2024-03-10,134924,0
CUST001004,2023-06-29,132488,0
CUST001005,2024-10-19,26157,180
CUST001006,2024-12-01,37303,0
CUST001007,2024-02-17,58537,0
CUST001008,2024-06-08,54457,0
CUST001009,2024-07-07,61372,0
CUST001010,2023-09-29,173852,60
CUST001011,2024-06-12,192470,0
CUST001012,2023-06-30,130845,0
CUST001013,2024-09-06,40404,0
CUST001014,2024-01-11,52933,0
CUST001015,2023-11-08,19701,30
CUST001016,2023-05-29,122298,0
CUST001017,2023-10-31,119385,0
CUST001018,2023-07-16,147041,0
CUST001019,2024-10-02,152658,0
CUST001020,2024-01-08,84874,0
CUST001021,2024-11-25,54204,0
CUST001022,2024-04-04,150178,0
CUST001023,2024-11-17,198381,30
CUST001024,2023-11-23,98981,180
CUST001025,2024-01-18,173130,60
CUST001026,2023-07-31,104010,0
CUST001027,2023-11-09,99144,0
CUST001028,2023-07-27,71246,0
CUST001029,2024-04-17,179707,30
CUST001030,2024-01-28,54186,0
CUST001031,2024-12-02,155173,0
CUST001032,2023-07-31,50040,60
CUST001033,2024-02-01,147030,60
CUST001034,2024-11-07,72088,0
CUST001035,2023-04-25,104877,0
CUST001036,2024-12-09,184914,0
CUST001037,2024-10-11,140377,0
CUST001038,2024-12-24,166615,0
CUST001039,2024-04-06,66762,0
CUST001040,2024-05-01,104049,60
CUST001041,2024-05-12,16187,0
CUST001042,2023-12-17,148866,180
CUST001043,2024-08-08,44006,0
CUST001044,2023-04-24,115372,360
CUST001045,2024-09-17,27050,150
CUST001046,2023-08-20,102463,0
CUST001047,2024-11-29,95396,0
CUST001048,2023-07-07,115732,0
CUST001049,2024-11-10,168550,60
CUST001050,2023-10-22,72917,0
CUST001051,2024-03-27,120848,0
CUST001052,2024-05-15,177663,90
CUST001053,2024-06-06,182866,360
CUST001054,2023-05-21,163159,0
CUST001055,2024-03-17,129728,0
CUST001056,2024-07-18,140981,0
CUST001057,2023-06-26,102197,0
CUST001058,2024-11-11,171006,0
CUST001059,2023-08-26,94726,0
CUST001060,2023-12-18,78074,90
CUST001061,2024-07-14,163887,0
CUST001062,2023-10-16,49296,0
CUST001063,2024-02-23,18857,30
CUST001064,2023-07-17,91170,60
CUST001065,2024-01-30,75425,0
CUST001066,2024-05-22,132461,0
CUST001067,2024-10-01,188961,30
CUST001068,2024-12-07,163983,0
CUST001069,2023-04-14,192816,30
CUST001070,2024-10-07,170688,0
CUST001071,2023-12-23,44159,180
CUST001072,2023-05-20,193322,0
CUST001073,2024-07-16,22015,300
CUST001074,2023-11-04,57588,0
CUST001075,2024-01-02,87899,90
CUST001076,2023-06-30,153732,0
CUST001077,2024-06-22,199321,30
CUST001078,2024-06-07,145357,0
CUST001079,2023-08-13,161979,30
CUST001080,2024-07-05,110511,0
CUST001081,2023-11-02,12310,0
CUST001082,2023-04-14,59177,30
CUST001083,2024-11-07,188458,0
CUST001084,2023-05-24,167493,60
CUST001085,2023-10-25,93308,0
CUST001086,2023-10-05,45840,0
CUST001087,2023-12-09,16067,30
CUST001088,2024-12-06,166478,0
CUST001089,2024-07-24,70000,0
CUST001090,2024-10-05,132747,0
CUST001091,2023-12-05,34829,0
CUST001092,2024-02-02,165787,60
CUST001093,2023-07-21,145240,0
CUST001094,2023-11-09,103732,30
CUST001095,2024-01-09,77293,0
CUST001096,2023-05-29,97727,30
CUST001097,2024-09-10,120062,0
CUST001098,2024-05-09,195307,0
CUST001099,2023-08-17,89268,30
CUST001100,2024-02-14,35665,0
CUST001101,2024-11-08,113801,90
CUST001102,2024-05-07,178687,0
CUST001103,2023-06-12,76905,0
CUST001104,2023-04-14,155322,0
CUST001105,2024-04-20,96449,30
CUST001106,2024-09-04,62871,0
CUST001107,2024-01-23,83946,0
CUST001108,2024-07-28,100426,150
CUST001109,2023-10-18,174106,210
CUST001110,2024-03-27,118692,0
CUST001111,2024-08-30,176824,30
CUST001112,2023-08-04,131245,0
CUST001113,2023-05-05,41790,90
CUST001114,2023-07-16,32794,60
CUST001115,2023-05-21,79039,0
CUST001116,2024-01-02,64195,30
CUST001117,2023-08-15,37608,0
CUST001118,2023-12-02,88008,90
CUST001119,2023-05-21,98026,30
CUST001120,2023-05-05,148146,60
CUST001121,2024-02-01,53594,0
CUST001122,2024-11-30,158103,60
CUST001123,2023-07-16,115784,30
CUST001124,2024-04-16,79087,60
CUST001125,2023-12-29,199879,30
CUST001126,2024-07-03,99863,30
CUST001127,2023-04-20,186742,30
CUST001128,2024-05-29,128969,0
CUST001129,2024-04-19,161344,60
CUST001130,2023-09-04,132733,0
CUST001131,2024-06-07,54191,30
CUST001132,2023-10-23,46000,0
CUST001133,2024-03-05,133786,0
CUST001134,2023-07-28,178531,0
CUST001135,2023-07-14,17698,90
CUST001136,2024-03-13,17647,0
CUST001137,2024-03-09,112524,30
CUST001138,2024-01-20,62608,30
CUST001139,2023-05-13,29551,0
CUST001140,2023-09-20,90717,30
CUST001141,2023-11-01,154767,0
CUST001142,2024-07-27,98971,0
CUST001143,2024-01-12,184018,0
CUST001144,2023-12-22,174046,0
CUST001145,2024-06-03,75069,60
CUST001146,2024-08-31,30383,0
CUST001147,2023-09-02,60896,30
CUST001148,2023-06-15,68938,0
CUST001149,2023-05-19,12125,0
CUST001150,2023-12-29,49337,0
CUST001151,2024-04-08,11838,0
CUST001152,2024-10-31,97770,0
CUST001153,2024-10-28,157331,0
CUST001154,2023-05-11,119023,180
CUST001155,2023-06-02,167050,0
CUST001156,2023-07-25,98751,30
CUST001157,2024-11-23,66402,30
CUST001158,2024-07-17,197441,0
CUST001159,2023-06-19,93766,30
CUST001160,2024-06-22,76127,30
CUST001161,2024-10-25,125049,0
CUST001162,2023-11-18,104322,0
CUST001163,2024-06-25,164941,0
CUST001164,2023-10-26,85150,0
CUST001165,2024-05-12,171585,360
CUST001166,2024-12-11,63291,30
CUST001167,2024-06-27,181614,60
CUST001168,2023-06-05,31554,0
CUST001169,2024-10-23,30799,0
CUST001170,2023-04-26,127060,30
CUST001171,2024-06-08,192703,0
CUST001172,2024-07-26,93075,150
CUST001173,2023-05-28,69879,0
CUST001174,2024-07-14,26919,0
CUST001175,2023-08-31,145118,0
CUST001176,2024-04-16,73572,0
CUST001177,2023-06-16,137969,0
CUST001178,2023-04-07,172946,0
CUST001179,2024-06-19,86790,0
CUST001180,2023-04-23,193348,30
CUST001181,2024-01-12,46065,0
CUST001182,2024-05-10,55386,0
CUST001183,2023-10-25,103176,0
CUST001184,2024-04-28,35424,60
CUST001185,2023-09-08,19317,0
CUST001186,2023-11-15,59709,0
CUST001187,2024-08-23,88384,210
CUST001188,2024-07-07,134249,0
CUST001189,2024-09-19,151851,60
CUST001190,2023-06-30,83332,360
CUST001191,2023-04-19,180105,60
CUST001192,2024-10-16,46481,30
CUST001193,2024-04-07,185616,0
CUST001194,2024-06-08,14968,0
CUST001195,2024-10-20,59608,0
CUST001196,2024-02-09,71117,0
CUST001197,2024-03-23,149710,0
CUST001198,2024-09-02,34725,0
CUST001199,2024-09-19,197569,0
CUST001200,2024-03-02,14840,60
CUST001201,2023-09-12,49450,0
CUST001202,2024-08-12,181077,0
CUST001203,2024-05-14,77150,60
CUST001204,2024-05-10,180672,0
CUST001205,2024-05-19,70062,0
CUST001206,2024-09-30,183335,30
CUST001207,2024-07-17,25931,0
CUST001208,2024-04-20,163132,0
CUST001209,2024-08-01,56374,0
CUST001210,2024-08-22,78180,30
CUST001211,2024-06-27,106276,0
CUST001212,2024-01-24,196433,30
CUST001213,2024-05-04,73186,0
CUST001214,2024-06-22,92549,150
CUST001215,2024-06-10,116015,0
CUST001216,2024-03-09,167879,30
CUST001217,2023-09-07,175732,30
CUST001218,2024-07-28,42745,0
CUST001219,2023-08-20,25220,0
CUST001220,2023-08-19,86574,0
CUST001221,2023-06-26,164517,30
CUST001222,2024-05-18,70481,30
CUST001223,2024-07-19,165887,0
CUST001224,2024-05-13,135224,60
CUST001225,2024-03-24,37127,150
CUST001226,2023-09-25,176410,30
CUST001227,2023-05-31,168368,0
CUST001228,2024-10-13,149619,30
CUST001229,2024-02-21,143875,0
CUST001230,2024-08-17,199329,0
CUST001231,2024-02-28,24650,90
CUST001232,2024-09-04,86499,60
CUST001233,2024-04-25,46915,0
CUST001234,2024-02-01,83723,0
CUST001235,2024-05-06,176372,0
CUST001236,2023-08-24,73225,0
CUST001237,2023-06-24,117316,30
CUST001238,2023-04-29,106466,0
CUST001239,2023-04-06,103574,0
CUST001240,2024-06-08,63380,0
CUST001241,2023-05-15,37604,0
CUST001242,2023-07-10,159327,0
CUST001243,2023-06-27,149068,90
CUST001244,2023-12-23,52376,30
CUST001245,2023-05-23,160550,0
CUST001246,2023-06-05,25028,30
CUST001247,2023-04-03,170428,0
CUST001248,2023-11-29,155062,90
CUST001249,2024-11-18,83884,0
CUST001250,2023-08-22,89918,0
CUST001251,2023-06-30,114056,0
CUST001252,2023-12-07,188336,0
CUST001253,2024-11-30,151158,0
CUST001254,2024-04-30,155588,0
CUST001255,2024-09-19,74138,0
CUST001256,2024-01-13,39132,0
CUST001257,2023-10-06,23993,30
CUST001258,2024-03-29,94584,0
CUST001259,2024-09-19,70519,0
CUST001260,2024-05-11,165624,60
CUST001261,2024-08-23,52705,0
CUST001262,2024-06-18,53571,0
CUST001263,2024-12-12,168026,0
CUST001264,2024-11-13,22324,30
CUST001265,2024-06-20,166014,0
CUST001266,2024-03-19,77139,0
CUST001267,2023-12-01,184758,0
CUST001268,2023-08-07,37997,0
CUST001269,2024-04-11,136866,0
CUST001270,2024-06-13,95463,90
CUST001271,2023-09-27,30088,0
CUST001272,2024-10-26,93557,60
CUST001273,2023-06-16,96080,210
CUST001274,2024-06-10,65410,0
CUST001275,2023-06-25,24081,0
CUST001276,2024-02-20,179227,30
CUST001277,2023-05-18,150936,0
CUST001278,2024-12-29,26034,60
CUST001279,2023-10-12,158261,30
CUST001280,2024-03-28,28696,0
CUST001281,2023-06-06,193467,0
CUST001282,2024-07-19,99228,30
CUST001283,2023-07-10,63449,0
CUST001284,2024-09-11,71089,0
CUST001285,2024-01-16,149424,0
CUST001286,2024-12-14,76618,0
CUST001287,2023-06-08,169710,210
CUST001288,2023-08-17,95106,0
CUST001289,2023-06-30,180362,0
CUST001290,2024-12-17,30399,0
CUST001291,2023-07-02,75150,0
CUST001292,2023-05-21,58597,0
CUST001293,2023-04-28,18626,0
CUST001294,2023-06-02,163637,0
CUST001295,2023-10-13,70245,90
CUST001296,2024-05-18,154349,0
CUST001297,2023-06-18,112307,30
CUST001298,2024-08-13,36571,0
CUST001299,2023-11-15,146524,30
CUST001300,2024-05-29,48184,0
CUST001301,2024-07-31,146345,210
CUST001302,2024-06-07,98510,0
CUST001303,2023-04-24,121932,0
CUST001304,2024-01-14,41249,0
CUST001305,2024-02-09,26155,30
CUST001306,2023-06-10,57778,0
CUST001307,2024-08-25,133642,0
CUST001308,2023-07-01,118566,0
CUST001309,2024-10-10,182293,30
CUST001310,2023-05-18,72778,180
CUST001311,2024-02-28,46889,60
CUST001312,2024-09-24,182378,60
CUST001313,2023-10-10,125745,0
CUST001314,2023-05-24,167566,0
CUST001315,2023-07-25,99558,30
CUST001316,2024-02-18,36910,0
CUST001317,2023-04-26,148223,0
CUST001318,2024-02-29,36170,0
CUST001319,2023-12-01,149631,0
CUST001320,2024-04-10,32844,0
CUST001321,2023-07-14,108230,0
CUST001322,2023-04-18,89972,0
CUST001323,2023-07-22,110869,60
CUST001324,2024-10-12,12885,360
CUST001325,2024-05-08,137097,0
CUST001326,2023-04-22,111218,0
CUST001327,2024-09-22,87724,0
CUST001328,2023-09-16,23940,30
CUST001329,2024-09-03,178145,30
CUST001330,2024-12-06,116541,0
CUST001331,2023-11-08,136996,0
CUST001332,2024-01-07,57185,0
CUST001333,2024-10-03,175144,180
CUST001334,2023-11-26,84544,0
CUST001335,2023-09-09,93595,0
CUST001336,2024-12-21,152354,180
CUST001337,2023-07-02,47111,0
CUST001338,2023-11-26,27767,0
CUST001339,2023-12-18,187540,90
CUST001340,2023-05-24,57992,0
CUST001341,2023-05-02,182600,0
CUST001342,2023-08-11,126544,0
CUST001343,2024-04-08,135274,0
CUST001344,2023-11-20,81220,60
CUST001345,2024-06-19,68105,180
CUST001346,2023-08-28,91845,0
CUST001347,2023-09-13,15800,30
CUST001348,2023-10-27,167984,60
CUST001349,2024-03-25,82852,0
CUST001350,2024-02-13,89233,0
CUST001351,2024-04-18,188260,30
CUST001352,2023-08-11,173690,0
CUST001353,2024-04-25,44421,300
CUST001354,2023-10-16,81132,0
CUST001355,2024-01-22,71968,0
CUST001356,2023-10-16,186760,0
CUST001357,2023-12-23,167486,0
CUST001358,2024-11-30,118537,0
CUST001359,2024-02-10,38101,0
CUST001360,2024-10-03,123381,0
CUST001361,2023-11-26,127095,0
CUST001362,2024-06-01,41875,180
CUST001363,2023-08-25,22295,0
CUST001364,2024-09-10,179934,30
CUST001365,2024-11-19,121978,30
CUST001366,2024-11-15,44976,0
CUST001367,2023-12-07,194957,30
CUST001368,2024-02-25,60206,0
CUST001369,2024-05-06,82621,0
CUST001370,2024-11-30,145483,60
CUST001371,2023-07-27,43113,30
CUST001372,2023-10-14,64055,30
CUST001373,2024-07-21,186657,0
CUST001374,2024-09-16,137649,0
CUST001375,2023-11-30,145583,0
CUST001376,2024-06-18,32646,0
CUST001377,2024-04-06,75899,0
CUST001378,2024-02-27,137901,90
CUST001379,2023-10-26,73700,0
CUST001380,2024-03-09,138482,0
CUST001381,2024-01-15,155954,30
CUST001382,2024-04-23,122257,30
CUST001383,2024-11-13,182866,180
CUST001384,2024-07-09,72860,0
CUST001385,2023-10-27,133222,30
CUST001386,2023-08-31,66198,30
CUST001387,2024-05-30,56943,0
CUST001388,2024-08-29,91870,0
CUST001389,2024-08-06,103123,0
CUST001390,2024-11-20,179078,90
CUST001391,2023-11-22,92302,30
CUST001392,2023-12-02,161007,0
CUST001393,2024-06-09,147293,360
CUST001394,2024-01-01,72223,0
CUST001395,2023-11-05,19661,0
CUST001396,2024-02-26,179091,0
CUST001397,2023-08-30,169426,0
CUST001398,2024-08-14,63427,0
CUST001399,2024-08-30,44569,0
CUST001400,2023-06-07,147216,0
CUST001401,2024-02-13,125157,30
CUST001402,2024-03-24,150287,0
CUST001403,2023-09-27,28889,60
CUST001404,2024-05-03,45751,180
CUST001405,2024-05-25,103320,0
CUST001406,2024-07-24,178635,0
CUST001407,2024-09-03,104508,0
CUST001408,2023-09-05,36919,0
CUST001409,2024-09-19,195559,0
CUST001410,2023-12-10,101270,0
CUST001411,2024-01-09,168315,0
CUST001412,2024-12-16,149717,30
CUST001413,2024-02-11,198989,0
CUST001414,2024-01-08,93115,60
CUST001415,2024-05-18,126538,90
CUST001416,2024-03-03,182674,0
CUST001417,2023-09-24,34189,0
CUST001418,2023-07-28,63377,0
CUST001419,2024-12-04,166086,30
CUST001420,2024-05-08,21744,0
CUST001421,2024-10-18,161108,0
CUST001422,2023-07-31,175512,0
CUST001423,2024-12-30,43226,0
CUST001424,2023-06-29,94096,0
CUST001425,2023-07-13,20909,60
CUST001426,2024-08-08,50527,0
CUST001427,2024-06-26,161887,30
CUST001428,2023-11-26,67867,0
CUST001429,2024-10-16,194551,0
CUST001430,2024-06-29,88913,0
CUST001431,2023-10-02,160973,60
CUST001432,2023-05-21,43484,60
CUST001433,2024-12-04,118225,0
CUST001434,2024-01-22,154068,30
CUST001435,2024-01-23,128923,30
CUST001436,2024-08-25,189578,0
CUST001437,2023-07-21,122398,360
CUST001438,2023-10-22,42046,150
CUST001439,2023-09-21,10716,0
CUST001440,2023-10-28,49706,0
CUST001441,2023-08-23,40829,0
CUST001442,2024-08-11,172144,60
CUST001443,2024-08-08,41264,0
CUST001444,2023-05-21,73617,30
CUST001445,2024-04-30,175357,0
CUST001446,2023-09-25,179862,0
CUST001447,2024-10-27,143815,0
CUST001448,2023-11-15,26047,0
CUST001449,2024-08-12,164871,60
CUST001450,2024-07-03,107671,0
