Customer_ID,APR,Loan_Approval_Month
W001012,19.85,Mar-25
W001013,39.07,Aug-24
W001014,32.16,Sep-24
W001015,31.98,Dec-24
W001016,27.45,Sep-24
W001017,26.73,May-24
W001018,28.08,Feb-25
W001019,30.56,Apr-24
W001020,19.29,Dec-24
W001021,22.16,May-24
W001022,20.77,May-24
W001023,36.7,Jul-24
W001024,30.5,Jan-25
W001025,28.74,Jan-25
W001026,33.99,Jun-24
W001027,19.08,Oct-24
W001028,28.2,Oct-24
W001029,20.96,Jun-24
W001030,18.17,Jun-24
W001031,37.06,Dec-24
W001032,21.2,Oct-24
W001033,38.42,Jun-24
W001034,22.52,Jun-24
W001035,38.57,Jun-24
W001036,35.95,Dec-24
W001037,19.88,Nov-24
W001038,26.21,Oct-24
W001039,24.94,Nov-24
W001040,43.57,Apr-24
W001041,25.36,Dec-24
W001042,25.17,Aug-24
W001043,33.95,Aug-24
W001044,29.02,Aug-24
W001045,22.12,Dec-24
W001046,37.7,Aug-24
W001047,37.35,May-24
W001048,21.56,Sep-24
W001049,37.43,Oct-24
W001050,34.93,Feb-25
W001051,24.97,Oct-24
W001052,21.76,Oct-24
W001053,26.78,Feb-25
W001054,32.11,May-24
W001055,37.29,Sep-24
W001056,18.48,Dec-24
W001057,34.61,Apr-24
W001058,19.57,Jun-24
W001059,27.88,Mar-25
W001060,38.9,Sep-24
W001061,18.48,Oct-24
W001062,31.41,May-24
W001063,24.49,Jan-25
W001064,19.47,Nov-24
W001065,23.2,Feb-25
W001066,29.22,Sep-24
W001067,29.67,Mar-25
W001068,20.24,Dec-24
W001069,35.55,Dec-24
W001070,33.29,Dec-24
W001071,31.27,Dec-24
W001072,25.08,May-24
W001073,31.22,Jan-25
W001074,20.88,Jan-25
W001075,38.55,Oct-24
W001076,26.63,Aug-24
W001077,20.63,Dec-24
W001078,32.38,Apr-24
W001079,18.47,Jan-25
W001080,33.34,Oct-24
W001081,26.76,Jan-25
W001082,20.49,Aug-24
W001083,38.01,Feb-25
W001084,22.76,Dec-24
W001085,36.09,Oct-24
W001086,23.72,Jul-24
W001087,40.53,Feb-25
W001088,28.78,Nov-24
W001089,22.69,Dec-24
W001090,24.82,Dec-24
W001091,25.71,Jan-25
W001092,32.44,Jul-24
W001093,39.37,Sep-24
W001094,18.59,Jul-24
W001095,20.21,Apr-24
W001096,36.05,Sep-24
W001097,32,Nov-24
W001098,20.05,Sep-24
W001099,38.88,Mar-25
W001100,30.88,Jun-24
W001101,25.81,Nov-24
W001102,19.78,Jan-25
W001103,32.4,Dec-24
W001104,18.07,Apr-24
W001105,34.38,Feb-25
W001106,26.51,Feb-25
W001107,28.01,Sep-24
W001108,28.03,Jan-25
W001109,33.85,Nov-24
W001110,22.48,May-24
W001111,22.93,Jul-24
W001112,29.16,Apr-24
W001113,37.94,Jul-24
W001114,18.58,May-24
W001115,26.76,Jun-24
W001116,30.45,Jul-24
W001117,29.61,Jun-24
W001118,19.84,Sep-24
W001119,38.5,Oct-24
W001120,26.18,Feb-25
W001121,34.53,Oct-24
W001122,31.91,Apr-24
W001123,23.94,Aug-24
W001124,34.84,Jun-24
W001125,24.69,Mar-25
W001126,31.16,Apr-24
W001127,36.3,Apr-24
W001128,32.4,May-24
W001129,35.5,Jan-25
W001130,38.61,Nov-24
W001131,39.68,Jul-24
W001132,36.24,Jan-25
W001133,35.1,Jun-24
W001134,38.46,Nov-24
W001135,28.69,May-24
W001136,39.25,Dec-24
W001137,27.95,Jul-24
W001138,19.92,Feb-25
W001139,32.66,Dec-24
W001140,27.85,Apr-24
W001141,39.3,Aug-24
W001142,30.7,Jan-25
W001143,23.16,Oct-24
W001144,26.96,Feb-25
W001145,26.24,Jul-24
W001146,19.76,Mar-25
W001147,33.26,Mar-25
W001148,36.75,Aug-24
W001149,23.21,Feb-25
W001150,35.25,Dec-24
W001151,36.1,Sep-24
W001152,19.04,Sep-24
W001153,24.77,May-24
W001154,18.37,Apr-24
W001155,39.15,Jul-24
W001156,36.44,Jan-25
W001157,21.53,Jun-24
W001158,28.71,Feb-25
W001159,35.23,Oct-24
W001160,38.43,Oct-24
W001161,37.02,Sep-24
W001162,32,Aug-24
W001163,38.25,Jun-24
W001164,22.46,Jul-24
W001165,21.31,Aug-24
W001166,23.22,Jul-24
W001167,39.99,Jun-24
W001168,28.87,May-24
W001169,29.63,Aug-24
W001170,20.91,May-24
W001171,39.61,May-24
W001172,38.2,May-24
W001173,37.79,May-24
W001174,39.42,Nov-24
W001175,29.53,Mar-25
W001176,32.01,Oct-24
W001177,29.61,Dec-24
W001178,23.65,Jun-24
W001179,26.14,Apr-24
W001180,24.01,Sep-24
W001181,32.43,Dec-24
W001182,37.63,Apr-24
W001183,24.28,Apr-24
W001184,18.99,Jul-24
W001185,33.19,Jan-25
W001186,23.14,Apr-24
W001187,21.94,Dec-24
W001188,36.19,Sep-24
W001189,19.9,Aug-24
W001190,34.7,Feb-25
W001191,23.36,Aug-24
W001192,21.52,Feb-25
W001193,22.96,Feb-25
W001194,22.55,Feb-25
W001195,30.16,Mar-25
W001196,28.32,Mar-25
W001197,43.75,May-24
W001198,28.79,Jun-24
W001199,21.17,Mar-25
W001200,39.93,Oct-24
W001201,24.19,Jul-24
W001202,21.48,Sep-24
W001203,34.94,Nov-24
W001204,25.8,Apr-24
W001205,23.25,Feb-25
W001206,31.6,Sep-24
W001207,38.65,Apr-24
W001208,19.99,Mar-25
W001209,21.35,Mar-25
W001210,38.96,Mar-25
W001211,30.79,Nov-24
W001212,36.87,Jul-24
W001213,19.2,Aug-24
W001214,29.2,Jan-25
W001215,36.22,May-24
W001216,36.39,Jun-24
W001217,25.52,Oct-24
W001218,23.4,Oct-24
W001219,26.81,Mar-25
W001220,26.93,Feb-25
W001221,31.14,Nov-24
W001222,18.4,Jun-24
W001223,27.48,May-24
W001224,24.62,May-24
W001225,18.39,Sep-24
W001226,24.56,May-24
W001227,35.11,Feb-25
W001228,29.48,Jul-24
W001229,22.71,Dec-24
W001230,26.75,Jan-25
W001231,32.47,Jun-24
W001232,37.19,Apr-24
W001233,21.68,May-24
W001234,27.9,Jan-25
W001235,35.88,Jan-25
W001236,34.58,Oct-24
W001237,36.11,Dec-24
W001238,38.53,Dec-24
W001239,24.69,Jul-24
W001240,31.93,Nov-24
W001241,26.06,Apr-24
W001242,27.15,Feb-25
W001243,39.7,Feb-25
W001244,37.39,Sep-24
W001245,18.05,Nov-24
W001246,24.61,May-24
W001247,24.8,Nov-24
W001248,23.91,Jul-24
W001249,28.6,May-24
W001250,32.35,Jul-24
W001251,35.77,Nov-24
W001252,22.64,Jul-24
W001253,24.01,Nov-24
W001254,27.67,Oct-24
W001255,34.54,Aug-24
W001256,34.83,Nov-24
W001257,20.31,May-24
W001258,21.66,Jun-24
W001259,32.19,Jul-24
W001260,29.16,Jan-25
W001261,38.87,Aug-24
W001262,19.15,Aug-24
W001263,24.9,Apr-24
W001264,38.47,Apr-24
W001265,23.82,Mar-25
W001266,32.17,Feb-25
W001267,26.52,Apr-24
W001268,37.38,Aug-24
W001269,35.26,May-24
W001270,37.28,Jun-24
W001271,35.58,Nov-24
W001272,33.37,Mar-25
W001273,31.68,Jan-25
W001274,18.83,Nov-24
W001275,39.04,Mar-25
W001276,38.61,Jan-25
W001277,28.76,May-24
W001278,32.22,Nov-24
W001279,35.34,Feb-25
W001280,33.17,Mar-25
W001281,20.28,Dec-24
W001282,39.69,Jan-25
W001283,23.42,Jan-25
W001284,20.34,Sep-24
W001285,33.56,Apr-24
W001286,24.2,Feb-25
W001287,33.13,Feb-25
W001288,35.29,Jun-24
W001289,18.4,Aug-24
W001290,36.4,Jun-24
W001291,30.89,Jun-24
W001292,33.36,Dec-24
W001293,30.51,Aug-24
W001294,36.97,Nov-24
W001295,18.28,Oct-24
W001296,24.83,Jul-24
W001297,19.51,Jun-24
W001298,37.95,Jun-24
W001299,32.06,Feb-25
W001300,28.12,May-24
W001301,19.48,Aug-24
W001302,31.99,Mar-25
W001303,26.76,May-24
W001304,24.2,May-24
W001305,32.31,Mar-25
W001306,28.58,Mar-25
W001307,23.83,Mar-25
W001308,39.82,Jul-24
W001309,35.77,Sep-24
W001310,22.74,Mar-25
W001311,27.23,Sep-24
W001312,27.59,Nov-24
W001313,30.63,Feb-25
W001314,31.78,Sep-24
W001315,25.38,Sep-24
W001316,32.95,Jul-24
W001317,38.64,Mar-25
W001318,32.89,Aug-24
W001319,23.74,Feb-25
W001320,22.14,Oct-24
W001321,34.96,Jan-25
W001322,39.38,Feb-25
W001323,21.83,Dec-24
W001324,37.3,Jul-24
W001325,34.78,Jan-25
W001326,39.65,Apr-24
W001327,25.39,Sep-24
W001328,22.97,May-24
W001329,28.01,Feb-25
W001330,19.21,Oct-24
W001331,23.59,Sep-24
W001332,36.15,Dec-24
W001333,27.86,Sep-24
W001334,24.27,Sep-24
W001335,33.92,Jul-24
W001336,38.05,Mar-25
W001337,31.72,Dec-24
W001338,27.13,Jun-24
W001339,41.45,Apr-24
W001340,25.62,Feb-25
W001341,38.93,Jan-25
W001342,20.98,Nov-24
W001343,26.18,Nov-24
W001344,33.69,Feb-25
W001345,19.67,Apr-24
W001346,35.12,Dec-24
W001347,35.98,May-24
W001348,34.3,Sep-24
W001349,20.53,Dec-24
W001350,28,Sep-24
W001351,26.17,Oct-24
W001352,23.93,Dec-24
W001353,23.36,Aug-24
W001354,24.01,Apr-24
W001355,19.14,Dec-24
W001356,19.72,Jan-25
W001357,19.63,Oct-24
W001358,36.8,Nov-24
W001359,27.4,May-24
W001360,30.2,Aug-24
W001361,36.62,Nov-24
W001362,26.05,Oct-24
W001363,22.02,Oct-24
W001364,28.29,Jul-24
W001365,35.89,May-24
W001366,34.6,Jan-25
W001367,36.25,Jun-24
W001368,33.92,Dec-24
W001369,27.96,Jul-24
W001370,27.68,Apr-24
W001371,25.99,Jan-25
W001372,33.42,Jul-24
W001373,36.42,Nov-24
W001374,35.16,Nov-24
W001375,27.13,Jan-25
W001376,26.03,Jan-25
W001377,20.26,May-24
W001378,37.7,Jan-25
W001379,31.93,Jul-24
W001380,38.07,Oct-24
W001381,23.78,Nov-24
W001382,38.01,Apr-24
W001383,36.81,Nov-24
W001384,27.2,Apr-24
W001385,37.81,Sep-24
W001386,32.64,Aug-24
W001387,31.33,Jan-25
W001388,29.96,Oct-24
W001389,37.85,Sep-24
W001390,35.67,Jan-25
W001391,28.13,Apr-24
W001392,22.98,Sep-24
W001393,37.28,Jun-24
W001394,31.85,Mar-25
W001395,22.01,Sep-24
W001396,32.51,Oct-24
W001397,19.2,Sep-24
W001398,20.15,Dec-24
W001399,38.65,Mar-25
W001400,19.99,Dec-24
W001401,18.84,Nov-24
W001402,36.73,Aug-24
W001403,29.07,Jan-25
W001404,34.06,Jun-24
W001405,24.01,Jul-24
W001406,22.2,Feb-25
W001407,38.43,Jan-25
W001408,25.99,Nov-24
W001409,21.7,Dec-24
W001410,26.48,Nov-24
W001411,38.76,Jan-25
W001412,40.65,Jun-24
W001413,38.63,Oct-24
W001414,34.24,Feb-25
W001415,29.63,Nov-24
W001416,25.18,Jun-24
W001417,21.1,Apr-24
W001418,19.05,Oct-24
W001419,34.89,Jun-24
W001420,36.55,Apr-24
W001421,29.68,Oct-24
W001422,24.02,Feb-25
W001423,18.53,Mar-25
W001424,32.8,Oct-24
W001425,29.04,Jul-24
W001426,36.18,May-24
W001427,18.15,Jan-25
W001428,27.2,Aug-24
W001429,22.07,Feb-25
W001430,29.02,Feb-25
W001431,37.81,Dec-24
W001432,32.41,Sep-24
W001433,19.92,Jan-25
W001434,29.28,Mar-25
W001435,20.86,Dec-24
W001436,38.43,Mar-25
W001437,20.6,Apr-24
W001438,28.5,May-24
W001439,32.01,Feb-25
W001440,29.47,Sep-24
W001441,28.04,Jun-24
W001442,37.6,May-24
W001443,34.19,Sep-24
W001444,29.36,Oct-24
W001445,23.6,Jul-24
W001446,30.29,Jan-25
W001447,19.98,Dec-24
W001448,18.46,Feb-25
W001449,19.08,Mar-25
W001450,33.86,Jun-24
W001451,21.23,May-24
W001452,24.61,Feb-25
W001453,20.75,Aug-24
W001454,28.38,Mar-25
W001455,31.11,Dec-24
W001456,26.96,Apr-24
W001457,29.32,Sep-24
W001458,24.11,Nov-24
W001459,39.63,Oct-24
W001460,19.3,Sep-24
W001461,18.57,Jun-24
W001462,37.56,Dec-24
W001463,25.21,Aug-24
W001464,18.5,Mar-25
W001465,20.07,Apr-24
W001466,24.35,Dec-24
W001467,29.77,Jan-25
W001468,29.09,Dec-24
W001469,25.24,Apr-24
W001470,38.55,Oct-24
W001471,38.34,Dec-24
W001472,23.51,May-24
W001473,26.77,Jan-25
W001474,32.76,Sep-24
W001475,18.01,Jan-25
W001476,38.92,Apr-24
W001477,20.96,Jun-24
W001478,24.97,Feb-25
W001479,38.44,Aug-24
W001480,23.77,Oct-24
W001481,37.11,Feb-25
W001482,34.32,Aug-24
W001483,32.9,Nov-24
W001484,38.26,Aug-24
W001485,37.03,Sep-24
W001486,21.02,May-24
W001487,39.93,Mar-25
W001488,36.47,Aug-24
W001489,33.9,Oct-24
W001490,26.11,Apr-24
W001491,19.72,Jan-25
W001492,28.04,Dec-24
W001493,38.17,Dec-24
W001494,39.74,Nov-24
W001495,32.42,Feb-25
W001496,24.96,Dec-24
W001497,35.25,Aug-24
W001498,19.48,Oct-24
W001499,34.79,Apr-24
W001500,25.12,Oct-24
W001501,28.55,Dec-24
W001502,21.23,Jun-24
W001503,27.08,Dec-24
W001504,39.58,Aug-24
W001505,29.27,Dec-24
W001506,32.75,Nov-24
W001507,32.73,Feb-25
W001508,38.75,Oct-24
W001509,36.45,Jan-25
W001510,37.87,Sep-24
W001511,21.38,May-24
W001512,28.63,Mar-25
W001513,21.5,Oct-24
W001514,21,May-24
W001515,39.46,Sep-24
W001516,31.75,Sep-24
W001517,21.46,Dec-24
W001518,37.42,Jan-25
W001519,35.55,Feb-25
W001520,19.48,Jul-24
W001521,31.95,Dec-24
W001522,37.95,May-24
W001523,23.47,Aug-24
W001524,24.39,Jun-24
W001525,37.45,Sep-24
W001526,29.93,May-24
W001527,19.99,Jan-25
W001528,37.17,Dec-24
W001529,21.27,Jul-24
W001530,26.9,Oct-24
W001531,28.63,Aug-24
W001532,21.43,Nov-24
W001533,29.73,Mar-25
W001534,19.1,Jul-24
W001535,27.61,Oct-24
W001536,21.93,Feb-25
W001537,25.35,Aug-24
W001538,37.6,Jun-24
W001539,29.6,Nov-24
W001540,39.47,Sep-24
W001541,24.67,Jul-24
W001542,36.22,Dec-24
W001543,27.83,Dec-24
W001544,32.14,May-24
W001545,25.58,Jan-25
W001546,29.11,Dec-24
W001547,19.9,Jul-24
W001548,24.75,Dec-24
W001549,36.08,Jan-25
W001550,19.24,Nov-24
W001551,21.84,Jan-25
W001552,32,Jun-24
W001553,22.96,Jan-25
W001554,31.42,Oct-24
W001555,30.04,Mar-25
W001556,39.69,May-24
W001557,35.17,May-24
W001558,21.8,Jul-24
W001559,27.44,Jan-25
W001560,20.3,Oct-24
W001561,28.32,Jul-24
W001562,35.8,May-24
W001563,21.19,Mar-25
W001564,28.69,May-24
W001565,32.02,Aug-24
W001566,31.5,Jun-24
W001567,37.89,Jun-24
W001568,25.89,Apr-24
W001569,39.49,Jun-24
W001570,29.51,Jul-24
W001571,29.01,Mar-25
W001572,31.48,Sep-24
W001573,36.09,Feb-25
W001574,30.03,Sep-24
W001575,18.88,Mar-25
W001576,32.97,Aug-24
W001577,22.85,Jul-24
W001578,28.46,Sep-24
W001579,29.27,Aug-24
W001580,22.13,Jan-25
W001581,18.42,Apr-24
W001582,29.08,Mar-25
W001583,28.96,May-24
W001584,29.64,Dec-24
W001585,36.71,Jan-25
W001586,38.76,Jul-24
W001587,25.16,Sep-24
W001588,30.96,Aug-24
W001589,38.76,May-24
W001590,35.71,Apr-24
W001591,30.87,Apr-24
W001592,39.52,Apr-24
W001593,29.07,Sep-24
W001594,18.49,Jan-25
W001595,34.5,Oct-24
W001596,30.44,Oct-24
W001597,19.94,Dec-24
W001598,30.04,Jun-24
W001599,35.38,Dec-24
W001600,33.71,Apr-24
W001601,32.92,May-24
W001602,35.68,Oct-24
W001603,19.08,Mar-25
W001604,24.37,May-24
W001605,24.42,Jan-25
W001606,26.93,Feb-25
W001607,24.1,Jul-24
W001608,32.14,May-24
W001609,21.8,Feb-25
W001610,32.48,May-24
W001611,24.88,Feb-25
W001612,19.12,Apr-24
W001613,22.51,Dec-24
W001614,19.16,Jan-25
W001615,27.41,Jun-24
W001616,25.03,Apr-24
W001617,38.05,Jan-25
W001618,38.29,Sep-24
W001619,35.78,Nov-24
W001620,39.17,Oct-24
W001621,30.41,Oct-24
W001622,35.56,May-24
W001623,38.21,Feb-25
W001624,21.73,Jul-24
W001625,24.77,Sep-24
W001626,22.23,May-24
W001627,24.81,Aug-24
W001628,33.69,Mar-25
W001629,29.83,Aug-24
W001630,39.36,Jun-24
W001631,30.17,May-24
W001632,24.96,Feb-25
W001633,23.92,Oct-24
W001634,31.49,Nov-24
W001635,24.92,Jul-24
W001636,23.11,Jul-24
W001637,29.82,Feb-25
W001638,19.45,Dec-24
W001639,32.45,Jul-24
W001640,28.74,Jan-25
W001641,28.93,Mar-25
W001642,34.79,Jun-24
W001643,24.72,Feb-25
W001644,28.21,Apr-24
W001645,20.8,Jun-24
W001646,27.68,Aug-24
W001647,19.77,May-24
W001648,30.1,Aug-24
W001649,22.5,Dec-24
W001650,36.17,Jan-25
W001651,26.74,Feb-25
W001652,26.29,Sep-24
W001653,26.31,Jun-24
W001654,28.82,Aug-24
W001655,25.53,Mar-25
W001656,36.27,Apr-24
W001657,37.5,Nov-24
W001658,26.93,Dec-24
W001659,33.43,Aug-24
W001660,30.99,Dec-24
W001661,19.47,Nov-24
W001662,30.95,Nov-24
W001663,27.84,May-24
W001664,38.98,Aug-24
W001665,32.2,Mar-25
W001666,18.21,Nov-24
W001667,27.9,Jun-24
W001668,24.16,Apr-24
W001669,32.8,Feb-25
W001670,35.97,Jul-24
W001671,34.74,Jul-24
W001672,37.99,Jan-25
W001673,27.6,Jul-24
W001674,30.92,Jul-24
W001675,27.47,Dec-24
W001676,33.05,Feb-25
W001677,22.18,Apr-24
W001678,20.82,Dec-24
W001679,29.38,Oct-24
W001680,18.2,Aug-24
W001681,28.82,May-24
W001682,18.95,Jan-25
W001683,31.48,Mar-25
W001684,39.36,Jan-25
W001685,32.54,Jan-25
W001686,36.41,Jul-24
W001687,32.95,Feb-25
W001688,37.31,Jul-24
W001689,36.43,Jul-24
W001690,30.03,Feb-25
W001691,31.53,Mar-25
W001692,22.78,May-24
W001693,39.35,Nov-24
W001694,29.21,Jul-24
W001695,35.93,Dec-24
W001696,40.25,May-24
W001697,19.57,Oct-24
W001698,38.07,Aug-24
W001699,36.44,Aug-24
W001700,37.24,Oct-24
W001701,34.04,Jul-24
W001702,34.88,Jun-24
W001703,34.8,Dec-24
W001704,39.17,Mar-25
W001705,27.95,Jun-24
W001706,32.91,Aug-24
W001707,28.85,May-24
W001708,25.32,Oct-24
W001709,39.74,Mar-25
W001710,27.62,Feb-25
W001711,29.59,Oct-24
W001712,36.41,Mar-25
W001713,22.88,Aug-24
W001714,29.68,Nov-24
W001715,24.13,Dec-24
W001716,29.37,Jul-24
W001717,24.93,Feb-25
W001718,21.24,Mar-25
W001719,35.96,May-24
W001720,32.17,May-24
W001721,37.68,Feb-25
W001722,23.92,Jul-24
W001723,37.02,Sep-24
W001724,35.5,Sep-24
W001725,29.42,May-24
W001726,24.83,Apr-24
W001727,30.37,May-24
W001728,28.22,Nov-24
W001729,30.11,Aug-24
W001730,37.26,Jun-24
W001731,39.42,Dec-24
W001732,33.71,Mar-25
W001733,29.18,Mar-25
W001734,39.19,Oct-24
W001735,34.08,Nov-24
W001736,19.85,Sep-24
W001737,23.32,Oct-24
W001738,20.13,Jun-24
W001739,20.39,Apr-24
W001740,34.01,Apr-24
W001741,30.66,Apr-24
W001742,39.6,Feb-25
W001743,26.97,Feb-25
W001744,32.76,Mar-25
W001745,28.56,Oct-24
W001746,31.03,May-24
W001747,39.14,Mar-25
W001748,30.27,Sep-24
W001749,31.12,Apr-24
W001750,32.6,Jan-25
W001751,36.99,Nov-24
W001752,39.46,Aug-24
W001753,23.63,Dec-24
W001754,20.13,Jun-24
W001755,19.76,May-24
W001756,30.01,Nov-24
W001757,22.84,Feb-25
W001758,30.73,Aug-24
W001759,36.73,Apr-24
W001760,37.46,Feb-25
W001761,31.24,Mar-25
W001762,39.92,Sep-24
W001763,32.53,Mar-25
W001764,22.35,Jun-24
W001765,23.65,Nov-24
W001766,37.89,Sep-24
W001767,35.09,May-24
W001768,25.76,Sep-24
W001769,27.34,Jun-24
W001770,39.44,Oct-24
W001771,29.65,Apr-24
W001772,33.4,Mar-25
W001773,22.93,Apr-24
W001774,36.62,Jan-25
W001775,33.62,Mar-25
W001776,18.52,Jul-24
W001777,31.19,Oct-24
W001778,27.47,Jul-24
W001779,38.98,Dec-24
W001780,35.27,Nov-24
W001781,27.56,Aug-24
W001782,34.52,Apr-24
W001783,24,Jun-24
W001784,26.76,Nov-24
W001785,22.47,Mar-25
W001786,31.56,Oct-24
W001787,33.93,Nov-24
W001788,36.38,Apr-24
W001789,37.85,May-24
W001790,25.33,Jan-25
W001791,28.44,Oct-24
W001792,23.14,Aug-24
W001793,32.7,Aug-24
W001794,19.79,Mar-25
W001795,27.88,Jan-25
W001796,36.54,Dec-24
W001797,25.27,Apr-24
W001798,39.37,Aug-24
W001799,33.78,Oct-24
W001800,24.94,Aug-24
W001801,24.87,Jan-25
W001802,30.03,Feb-25
W001803,38.38,Oct-24
W001804,19.36,Apr-24
W001805,23.43,Aug-24
W001806,18.85,Sep-24
W001807,30.44,Sep-24
W001808,37.53,Jul-24
W001809,33.19,Aug-24
W001810,26.54,Nov-24
W001811,24.96,Sep-24
W001812,35.19,Apr-24
W001813,36.21,Aug-24
W001814,38.79,Mar-25
W001815,26.96,Oct-24
W001816,32.83,Mar-25
W001817,33.75,Nov-24
W001818,39.5,Jul-24
W001819,35.75,May-24
W001820,28.45,Jul-24
W001821,19.08,Sep-24
W001822,38.92,Sep-24
W001823,28.18,Sep-24
W001824,38.28,Apr-24
W001825,19.32,Feb-25
W001826,38.71,Oct-24
W001827,25.45,Oct-24
W001828,27.05,Aug-24
W001829,39.26,Mar-25
W001830,33.3,Jul-24
W001831,28.73,Mar-25
W001832,27.13,Feb-25
W001833,39.06,Jun-24
W001834,32.26,Feb-25
W001835,32.38,Feb-25
W001836,28.29,Feb-25
W001837,28.5,Nov-24
W001838,18.27,Feb-25
W001839,18.91,Nov-24
W001840,29.14,Jun-24
W001841,20.35,Feb-25
W001842,32.83,Feb-25
W001843,34.89,Aug-24
W001844,22.61,Nov-24
W001845,20.67,Jan-25
W001846,34.85,Jan-25
W001847,31.09,Sep-24
W001848,30.6,May-24
W001849,21.08,Apr-24
W001850,22.53,Oct-24
W001851,34.32,May-24
W001852,29.9,Jan-25
W001853,19.45,Jan-25
W001854,23.84,Jul-24
W001855,24.86,Feb-25
W001856,21.01,Sep-24
W001857,38.84,Oct-24
W001858,18.99,Oct-24
W001859,29.38,Oct-24
W001860,22.31,Jul-24
W001861,34.23,Feb-25
W001862,29.98,Jan-25
W001863,39.53,Jan-25
W001864,21.19,Mar-25
W001865,18.49,Mar-25
W001866,23.53,Mar-25
W001867,18.81,Sep-24
W001868,21.37,Jun-24
W001869,27.3,Nov-24
W001870,34.28,Apr-24
W001871,21.17,Nov-24
W001872,20.82,Aug-24
W001873,19.39,Nov-24
W001874,31.65,Mar-25
W001875,22.53,Jul-24
W001876,31.04,May-24
W001877,26.47,Jul-24
W001878,20.3,Feb-25
W001879,32.2,Nov-24
W001880,38.03,Jan-25
W001881,33.42,Apr-24
W001882,24.37,Feb-25
W001883,31.05,Aug-24
W001884,30.68,Feb-25
W001885,22.69,Sep-24
W001886,19.54,Jul-24
W001887,37.4,Jul-24
W001888,39.4,Jul-24
W001889,32.54,Jun-24
W001890,26.27,Mar-25
W001891,26.98,Jan-25
W001892,33.99,Aug-24
W001893,26.85,Sep-24
W001894,30.2,Jun-24
W001895,18.81,Feb-25
W001896,35.36,Feb-25
W001897,31.42,Jun-24
W001898,38.93,Dec-24
W001899,28.9,May-24
W001900,22.22,Sep-24
W001901,20.75,Nov-24
W001902,26.61,Nov-24
W001903,36.65,Apr-24
W001904,27.17,Mar-25
W001905,36.25,Apr-24
W001906,27.25,Nov-24
W001907,20.03,Apr-24
W001908,39.63,Jun-24
W001909,38.44,Dec-24
W001910,31.41,Jun-24
W001911,29.04,May-24
W001912,19.25,Apr-24
W001913,36.23,Mar-25
W001914,32.24,Apr-24
W001915,20.17,Jan-25
W001916,38.47,Jun-24
W001917,18.4,Sep-24
W001918,26.09,Oct-24
W001919,23.19,Sep-24
W001920,36.44,Sep-24
W001921,36.57,Dec-24
W001922,31.24,Jul-24
W001923,22.19,Aug-24
W001924,23.36,Apr-24
W001925,35.14,Jul-24
W001926,37.58,Jan-25
W001927,34.21,Sep-24
W001928,39.71,Oct-24
W001929,25.49,Feb-25
W001930,34.67,May-24
W001931,30.59,Jan-25
W001932,25.82,Sep-24
W001933,23.17,Jun-24
W001934,27.01,Oct-24
W001935,29.5,Dec-24
W001936,28.19,Feb-25
W001937,25.5,Jul-24
W001938,26.07,Nov-24
W001939,33.39,Jan-25
W001940,39.68,Sep-24
W001941,18.99,Jun-24
W001942,25.68,Jun-24
W001943,35.06,Jun-24
W001944,37.09,Jul-24
W001945,30.97,May-24
W001946,29.06,Mar-25
W001947,21.67,Mar-25
W001948,31.79,Aug-24
W001949,25.12,Mar-25
W001950,37.06,Nov-24
W001951,18.72,Mar-25
W001952,36.03,Oct-24
W001953,18.47,Dec-24
W001954,30.64,Mar-25
W001955,38.75,Jun-24
W001956,32.1,Jul-24
W001957,30.07,Nov-24
W001958,19.39,Jan-25
W001959,38.75,Feb-25
W001960,27.68,Jun-24
W001961,31.97,Apr-24
W001962,18.12,May-24
W001963,20,Jan-25
W001964,37.24,Jan-25
W001965,18.52,Nov-24
W001966,38.04,Mar-25
W001967,20.21,Oct-24
W001968,21.13,Jul-24
W001969,31.27,Nov-24
W001970,20.65,Jun-24
W001971,30.92,Apr-24
W001972,33.68,Jul-24
W001973,36.44,Sep-24
W001974,27.92,Sep-24
W001975,28.86,Jul-24
W001976,33.06,Nov-24
W001977,38.66,Dec-24
W001978,18.44,May-24
W001979,18.92,Jun-24
W001980,31.46,Mar-25
W001981,22.52,Nov-24
W001982,22.02,Apr-24
W001983,26.16,Apr-24
W001984,37.15,Oct-24
W001985,22.07,Jan-25
W001986,18.13,Oct-24
W001987,39.08,Oct-24
W001988,22.02,Aug-24
W001989,33.78,Mar-25
W001990,35.18,Oct-24
W001991,20.95,Dec-24
W001992,30.4,Sep-24
W001993,28.15,Sep-24
W001994,35.05,Jun-24
W001995,19.39,Oct-24
W001996,27.07,Sep-24
W001997,37.45,Mar-25
W001998,31.46,Aug-24
W001999,28.65,Jun-24
W002000,35.61,Jun-24
W002001,39.78,Sep-24
W002002,33.56,Sep-24
W002003,29.05,Aug-24
W002004,35.69,Jun-24
W002005,31.46,Mar-25
W002006,28.11,May-24
W002007,23.04,Jul-24
W002008,23.3,Jul-24
W002009,29.92,Jan-25
W002010,33.02,May-24
W002011,18.58,Mar-25
W002012,33.17,Dec-24
W002013,22.49,Feb-25
W002014,37.11,Feb-25
W002015,36.23,Jun-24
W002016,26.86,Apr-24
W002017,30.75,Mar-25
W002018,37.73,Aug-24
W002019,38.34,Jan-25
W002020,30.14,Jun-24
W002021,18.1,Sep-24
W002022,20.78,Apr-24
